"","ID","exp_cond","big_Or01","big_N02","big_Nr03","big_O04","big_E05","big_E06","big_C07","big_C08","big_N09","big_A10","big_Ar11","big_Nr12","big_Er13","big_C14","big_Or15","big_E16","big_O17","big_E18","big_A19","big_Cr20","big_Cr21","big_N22","big_Or23","big_A24","big_Or25","big_C26","big_Er27","big_Nr28","big_Cr29","big_Ar30","big_C31","big_Er32","big_N33","big_Cr34","big_Or35","big_N36","big_Ar37","big_A38","big_Cr39","big_E40","big_Er41","vas_ar","age","gender","edu","occ","income","inc_cur","inc_normed","fav_device","tech_interest","operating_sys","os_use","os_pref","IP","session_length","page_trail","pages_visited","os_auto","fbclid","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","validation_kicked_in_2","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start","end","plausicheck","true_trail","do_idx"
"35",24064,"66VASnt",5,2.3,5,5,1.7,1.8,3,3,4.5,4.7,4.5,4.9,2.6,3,4,1,5,1.9,4.2,4.5,1.3,3.4,4.2,3.7,4.8,5,2.5,4.5,1.2,4.8,1.9,3.5,4.8,4.8,5,5,5,2.2,3,1.7,4.4,55,37,"man","high school","unemployed",900,"euro",900,"PC",50,"android","win","linux","95.116.61.50",320,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Android 10; Mobile; rv:124.0) Gecko/124.0 Firefox/124.0",NA,NA,9217,99305,50049,57690,33653,68633,"participate","re",1,1,1,1,1,1,1,780,360,2024-03-29 02:34:32,2024-03-29 02:39:52,0,7,0
"36",51984,"89LIK",5,3,4,4,3,4,3,4,3,5,4,3,2,2,4,3,4,3,4,3,3,4,4,4,3,4,2,4,3,3,3,4,2,4,4,3,3,4,4,3,3,41,18,"woman","high school","student",700,"euro",700,"Laptop",37,"android","win","win","92.117.205.81",370,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36 (Ecosia android@111.0.5563.116)",NA,NA,25930,NA,45705,65686,36279,83925,"participate","so",0,1,NA,1,1,1,1,780,360,2024-03-29 13:49:51,2024-03-29 13:56:01,0,7,0
"37",96003,"89LIK",3,4,2,4,2,3,4,2,2,5,5,1,2,2,5,2,3,2,5,4,2,1,5,4,3,4,2,2,3,5,2,2,3,4,4,1,5,4,3,3,3,54,25,"woman","high school","student",400,"euro",400,"Android Smartphone",35,"linux","linux","win","84.57.252.63",1059,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0",NA,NA,39327,NA,53336,39687,81829,751348,"participate","so",0,1,NA,1,1,1,1,900,1600,2024-03-29 19:09:13,2024-03-29 19:26:52,0,7,0
"38",24866,"66VASnt",4,3.7,3.6,3.7,4.3,3.9,3.7,2.4,1.8,4.3,3.3,3.3,3.7,2,4.9,4.3,4.3,2.4,3.8,4.1,1.5,4.2,4.1,4.4,4.2,4.7,4,1.9,1.8,3.4,1.7,4.6,2.9,3.1,4.1,3.5,3.5,3.9,2,3.1,4.1,61,22,"woman","high school","student",700,"euro",700,"iPad",57,"iphone","mac","mac","77.12.149.147",239,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",NA,NA,13277,35749,41158,34621,47195,64158,"participate","so",0,1,1,1,1,1,1,844,390,2024-03-29 20:42:10,2024-03-29 20:46:09,0,7,0
"39",29890,"66VASnt",3.7,3.3,3.6,3.7,3.4,3.5,4,3.8,1.4,4.8,4.9,2.2,2.7,3.9,3.5,4.2,4,3.9,3.8,2.9,2.4,3.3,3.6,3.9,4.9,4.3,3,1.7,2.8,4.1,2.7,3.4,2.2,2.8,4.5,2.5,4.2,3.6,4.5,3.7,4.5,74,19,"woman","high school","student",900,"euro",900,"Apple Smartphone",38,"win","win","win","5.59.236.86",885,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",NA,NA,74696,92486,157523,61516,172399,320169,"participate","so",0,1,1,1,1,1,1,720,1280,2024-03-29 22:08:58,2024-03-29 22:23:43,0,7,0
"40",21588,"89LIK",4,5,3,5,2,2,2,3,2,5,5,3,4,4,4,2,4,1,5,4,4,2,4,4,4,2,2,1,1,3,2,3,3,1,5,3,5,4,3,3,2,84,21,"woman","high school","student",700,"euro",700,"Apple phone",16,"iphone","mac","mac","141.70.82.201",294,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Mobile/15E148 Safari/604.1",NA,NA,25262,NA,39060,61721,57934,63897,"participate","so",0,1,NA,1,1,1,1,852,393,2024-03-30 02:30:31,2024-03-30 02:35:25,0,7,0
"41",96028,"74VAS",4.6,1.6,3.4,4.1,3.9,4.4,3.8,4,1.8,4.7,4.8,3.4,3.9,3.8,4,4.3,4.5,4.3,4.2,3.4,2.6,3.7,4.2,4.2,3.7,4.3,4,3.1,1.6,2.3,4,4.4,1.7,4.3,4,2,3.9,4.1,4,4.1,3.7,50,20,"woman","high school","student",930,NA,930,"Samsung tablet",31,"android","win","win","176.3.145.145",345,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,NA,14330,NA,80818,48645,29495,63695,"participate","so",0,1,NA,1,1,1,1,800,360,2024-03-30 14:33:48,2024-03-30 14:39:33,0,7,0
"42",2866,"89LIK",4,2,3,4,1,3,5,4,2,4,5,1,3,4,4,3,4,3,4,5,5,2,5,4,2,4,2,2,4,3,4,4,1,5,5,1,5,4,5,3,4,60,25,"woman","college","employed",3000,"euro",3000,"Think Pad laptop (Windows)",41,"iphone","win","win","109.43.177.118",324,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Mobile/15E148 Safari/604.1",NA,NA,37712,NA,60517,50608,29944,102059,"participate","so",0,1,NA,1,1,1,1,812,375,2024-03-30 18:36:35,2024-03-30 18:41:59,0,7,0
"43",51734,"74VAS",4.4,5,5,1.1,1.2,1.6,5,4.6,4.7,5,5,5,1.4,4.8,4.7,1,2.3,1,1.4,4.9,2.2,5,1.8,4.7,1,5,1.4,4.3,2.2,3.7,4.6,3,5,4.3,1.4,5,2.9,2.2,4.9,1,3.3,14,25,"woman","technical school","student",1100,"euro",1100,"Android Smartphone (Huawei) ",36,"win","win","win","95.223.86.106",328,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",NA,NA,26907,NA,47949,52363,30041,74529,"participate","so",0,1,NA,1,1,1,1,864,1536,2024-03-30 18:45:05,2024-03-30 18:50:33,0,7,0
"44",43867,"89LIK",5,3,4,4,2,3,3,3,3,4,5,4,2,3,4,2,4,2,4,3,2,4,5,3,4,4,1,3,2,4,3,1,3,3,4,3,5,4,3,2,2,22,20,"woman","high school","student",350,"euro",350,"Android Smartphone ",33,"mac","other","other","141.70.82.201",290,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15",NA,NA,25931,NA,87114,25310,23808,95601,"participate","so",0,1,NA,1,1,1,1,1080,810,2024-03-30 18:57:24,2024-03-30 19:02:14,0,7,0
"45",69525,"89LIK",5,4,2,4,2,4,4,3,2,4,5,2,3,4,4,3,4,4,5,4,4,4,4,4,5,5,3,2,3,4,3,4,3,2,5,4,2,5,4,4,5,42,21,"woman","high school","student",3000,"euro",3000,"iPad",16,"iphone","mac","mac","172.225.189.171",234,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",NA,NA,27571,NA,31901,29642,39760,68803,"participate","so",0,1,NA,1,1,1,1,896,414,2024-03-30 19:48:27,2024-03-30 19:52:21,0,7,0
"46",6048,"74VAS",3.5,2.5,1.9,3.8,3.6,3.6,4.7,2.7,1.9,4.9,4.5,3.6,2.3,3.9,4,2.7,3.5,2.6,3.5,3.7,3.3,1.5,3.2,4,3.8,4.3,3.4,2.3,3.3,2.3,4,3.8,2.1,3.4,3.5,2.3,4.5,3.8,3.8,4,4.3,41,20,"woman","high school","student",4000,"euro",4000,"I phone",24,"iphone","mac","mac","109.43.179.56",309,"start.html - 148.html - 148.html - 148.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",10,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/309.1.619045077 Mobile/15E148 Safari/604.1",NA,NA,27592,NA,70130,62494,33216,79405,"participate","so",0,1,NA,1,1,1,1,844,390,2024-03-30 20:15:32,2024-03-30 20:20:41,0,7,0
"47",73665,"74VAS",4.5,2.5,4,1.6,1,1,3.8,4.2,5,5,5,5,1.1,4,2.7,1,2.1,1.7,3.6,4.3,1.6,4,4.2,5,1,5,1,5,1.2,5,4.7,1.1,5,5,4.9,5,4.9,4,4.6,1,2.7,7,21,"woman","high school","student",NA,NA,NA,NA,78,"android","other","win","95.208.211.88",8181,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,NA,25300,NA,7704150,176541,47478,114224,"participate","so",1,1,NA,1,1,1,1,892,412,2024-03-30 21:56:15,2024-03-31 00:12:36,0,7,0
"48",67497,"74VAS",2.2,3.3,2.6,3.7,1.8,4.6,4.3,3.7,2.2,4.5,4.4,1.3,4.5,4.2,4.5,4.1,2.6,3.3,4.1,4.6,4.4,4,4.1,3.9,3.6,4,4.1,1.6,4.3,4.6,4.4,4.9,1.8,3.7,3.8,1.6,4.8,4.4,4.6,4.5,4.9,79,21,"woman","high school","student",500,"euro",500,"Apple IPad",67,"iphone","mac","mac","78.43.20.12",882,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",NA,NA,64156,NA,74596,129327,97383,206616,"participate","so",0,1,NA,1,1,1,1,896,414,2024-03-30 22:45:15,2024-03-30 22:59:57,0,7,0
"49",15971,"66VASnt",5,3.9,4.5,5,4.2,4.4,3.2,3.1,3.4,5,3.6,3.6,4.7,3.5,2.3,4.4,5,4.2,3.2,4,2.3,1.4,4.7,4.3,5,4.6,4.6,3.2,2,4.3,2.2,4.4,2.8,4.3,5,2.6,5,4,3.1,2.9,5,50,20,"woman","high school","student",450,"euro",450,"Android smartphome",0,"mac","mac","mac","217.201.85.62",256,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",NA,NA,14478,52619,38708,46620,38827,62846,"participate","so",0,1,1,1,1,1,1,1180,820,2024-03-31 00:16:55,2024-03-31 00:21:11,0,7,0
"50",87640,"74VAS",5,2.1,3,5,4.1,4,4,3,2.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"nonbinary",NA,NA,NA,NA,NA,NA,NA,"mac",NA,NA,"74.204.139.19",844,"start.html - 148.html - 270.html",3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,NA,17544,NA,825312,NA,NA,NA,"participate","jk",0,1,NA,1,NA,NA,NA,1194,834,2024-03-31 10:50:16,2024-03-31 11:04:20,0,3,10
"51",78154,"89LIK",4.6,3.5,2.6,5,4.2,5,3.7,4.8,1.4,4.6,4.9,4.6,4.6,4.2,5,4.9,4.7,4.5,4.6,4.5,2.6,2.3,4.9,5,4.9,4.3,4.9,1.1,3.6,1.4,3.9,4.9,1.3,4.2,4.9,1.4,4.7,4.9,4.9,5,5,79,23,"woman","college","student",900,"euro",900,"Apple Iphone",25,"mac","mac","mac","134.34.8.52",351,"start.html - 148.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15",NA,NA,11385,NA,65335,53043,43901,70006,"participate","so",1,1,NA,1,1,1,1,956,1470,2024-03-31 12:19:49,2024-03-31 12:25:40,0,7,0
"52",92000,"74VAS",2.3,3.6,3.8,2.5,1.4,1.9,3.8,3.7,4,4.9,5,4.3,1.3,3.6,2.1,2.4,3.5,1,3.8,3.8,3.2,3.8,4.4,4.6,4.2,4.4,1.9,2.3,1.5,4.5,2.4,1.9,4.1,5,4.3,5,5,4.8,3.8,2.4,3.4,52,21,"woman","primary","student",2500,"euro",2500,"Apple Tablet",0,"iphone","mac","mac","149.172.13.127",386,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1",NA,NA,31119,NA,50380,78500,27323,119297,"participate","so",0,1,NA,1,1,1,1,812,375,2024-03-31 15:11:44,2024-03-31 15:18:10,0,7,0
"53",704,"66VASnt",4.8,4.2,4.1,3.5,1,1.6,1.6,2.2,3.7,4.6,4.7,4.2,1.3,1.7,4.6,4.2,3.9,3.9,3.9,4.2,2.2,3.8,3.1,4.3,1.4,4,1.3,4.7,4.6,3,1.5,2.4,3.9,1.9,4.5,4.3,4.6,4.6,4.4,1.7,1.8,33,24,"woman","college","student",NA,NA,NA,NA,32,"win","win","other","46.223.161.226",502,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,41735,66262,84936,62524,165836,76295,"participate","so",1,1,1,1,1,1,1,960,1440,2024-03-31 16:16:44,2024-03-31 16:25:06,0,7,0
"54",64563,"89LIK",5,5,5,5,2,5,4,2,2,5,4,5,4,2,5,5,5,3,3,4,4,4,5,4,1,3,4,3,2,3,3,4,3,3,5,5,4,4,2,3,3,51,19,"woman","primary","student",NA,"other",NA,"Apple smartphone ",4,"mac","mac","mac","176.199.208.10",921415,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",NA,NA,14205,NA,33829,35247,27450,61777,"participate","so",0,1,NA,1,1,1,1,1080,810,2024-03-31 16:31:14,2024-04-11 08:28:09,0,7,0
"55",66,"74VAS",2.4,1.9,3.7,5,5,3.3,2.6,1.1,2.3,5,3.9,2.1,4.4,3.8,1.6,4.2,2.1,4.2,4.4,4.3,3.9,4.9,5,4,4.7,4.6,2.4,4.4,4,4.1,5,4.4,1.6,3.6,5,1.5,4.5,4.6,4.1,2.2,3.5,59,19,"woman","high school","student",200,"euro",200,"Iphone",18,"mac","mac","mac","87.178.100.178",345,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1.2 Safari/605.1.15",NA,NA,70642,NA,64271,38534,45228,80093,"participate","so",0,1,NA,1,1,1,1,900,1440,2024-03-31 18:21:14,2024-03-31 18:26:59,0,7,0
"56",82551,"66VASnt",3,1.6,2.1,3,3.3,4.1,3.7,3.2,1,4.7,4.8,1.6,3,4,4.3,4.4,3,3.5,4.3,3.7,2.8,1.6,4.6,4.3,2.5,4.6,4.2,1.4,3.8,1.8,3.5,4.1,2.4,4.2,2.9,1.7,4.6,3.7,4.5,3.7,4.1,91,20,"man","high school","student",NA,NA,NA,"Apple Iphone ",87,"iphone","mac","mac","172.226.43.162",390,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",NA,NA,34600,66354,76222,44507,80041,80875,"participate","so",0,1,1,1,1,1,1,844,390,2024-04-01 09:51:41,2024-04-01 09:58:11,0,7,0
"57",34056,"74VAS",5,4.8,1.7,3.4,3.1,2.2,2.9,2.9,3.7,4.3,4.5,4.5,1.5,4.2,4.4,3.5,5,2.9,4.6,4.7,1.2,4.6,4.6,3.8,4.8,5,3.4,3.8,1.6,2,1.5,3.6,3.4,2.9,4.6,3.7,5,3.5,1.7,3.6,4.2,61,26,"woman","high school","student",800,"euro",800,"Head phones",50,"android","win","win","185.238.219.74",759798,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - thank.html - thank.html - thank.html",10,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,NA,11158,NA,52869,40959,25513,71676,"participate","so",0,1,NA,1,1,1,1,800,360,2024-04-02 08:03:11,2024-04-11 03:06:29,0,7,0
"58",44253,"89LIK",3,2,1,4,2,4,3,4,2,5,5,3,3,4,4,4,3,4,4,4,4,1,5,5,3,4,2,2,4,3,3,4,2,5,5,2,5,4,5,4,5,67,20,"man","high school","student",NA,"euro",NA,"Windows PC",57,"mac","mac","win","88.73.76.184",309,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",NA,NA,15425,NA,60419,39892,32746,104343,"participate","so",0,1,NA,1,1,1,1,727,1194,2024-04-02 11:03:06,2024-04-02 11:08:15,0,7,0
"59",24988,"74VAS",3.5,1.4,2.1,3.3,2.4,4.3,1.9,3,1.4,4.7,3.8,2.4,3.5,3.1,4.3,3.1,3.5,2.8,4.6,3.8,4.7,1.9,5,3.3,2.4,3.1,2.7,1.9,4.7,3.1,4.4,4.3,1.4,4,3.3,2.1,4.6,2.4,2.7,3.8,4.4,67,20,"woman","high school","student",0,"euro",0,"android smartphone",19,"win","win","win","91.89.42.85",299,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0",NA,NA,15043,NA,56490,64178,38608,65776,"participate","so",0,1,NA,1,1,1,1,864,1536,2024-04-02 13:53:52,2024-04-02 13:58:51,0,7,0
"60",74738,"74VAS",3.8,2.4,2.5,3,3.5,4.3,4.2,4,2.5,4.2,4.3,2.6,2.8,4.3,3.8,3.7,2.9,3.2,4.8,3.5,3.6,2.5,2.7,4.6,1.4,4.3,2.7,2.2,2.8,3.9,3.5,4.3,1.8,3.4,2.6,2.5,4.7,3.6,3.5,3.7,3.9,60,28,"woman","technical school","employed",2000,"euro",2000,"Android Smartphone",54,"win","other","win","134.34.26.102",1897,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0",NA,NA,50688,NA,181096,117731,738928,369891,"participate",NA,0,1,NA,1,1,1,1,1080,1920,2024-04-02 14:05:19,2024-04-02 14:36:56,0,7,0
"61",87018,"89LIK",3,5,4,5,2,4,4,4,3,4,4,3,2,4,5,2,3,4,1,5,4,2,5,3,5,5,3,4,3,5,1,5,3,3,5,3,4,4,4,3,5,43,26,"man","technical school","student",1.5,"euro",1.5,"Sony Camera",58,"mac","mac","mac","93.218.224.188",438,"start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15",NA,NA,48782,NA,54100,83959,58331,98291,"participate","so",0,1,NA,1,1,1,1,1366,1024,2024-04-02 14:41:55,2024-04-02 14:49:13,0,7,0
"62",47658,"89LIK",3.2,4.3,3.4,5,1.9,1.7,3.7,3.4,5,4.2,3.8,5,2.7,3.3,5,2,3.4,3.5,2.2,5,1.3,5,3.4,4.4,5,5,3.5,5,2.7,3.4,1.8,3.8,4.5,2.2,5,5,4.5,4.4,3.9,1,3.2,19,40,"woman","college","unable to work",NA,"euro",NA,"Android Smartphone ",82,"android","win","win","109.43.178.161",17324,"start.html - start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",16,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,NA,26694,NA,87672,63949,45251,122593,"participate","so",0,1,NA,1,1,1,1,873,393,2024-04-02 16:07:46,2024-04-02 20:56:30,0,7,0
"63",53628,"89LIK",5,3,4,5,3,4,4,4,2,5,4,5,2,4,4,2,4,4,4,4,2,2,5,4,5,5,2,2,2,5,5,2,5,4,5,5,4,5,4,2,4,55,24,"woman","high school","student",1200,"euro",1200,"Apple Smartphone",42,"win","win","win","95.223.86.53",274,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,20166,NA,40170,55245,40218,74689,"participate","so",0,1,NA,1,1,1,1,720,1280,2024-04-02 16:58:38,2024-04-02 17:03:12,0,7,0
"64",2498,"89LIK",5,4,4,5,1,1,2,3,2,5,5,4,2,3,5,2,4,1,4,3,1,2,5,4,5,5,2,2,4,5,2,2,4,3,5,4,5,3,4,1,4,81,24,"nonbinary","college","employed",3300,"dollar",3036,"Self-built PC (runs Windows)",83,"win","win","win","24.46.51.239",878,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",NA,NA,725278,NA,19612,22556,22461,58839,"participate","jk",0,1,NA,1,1,1,1,1080,1920,2024-04-02 18:28:31,2024-04-02 18:43:09,0,7,0
"65",53304,"74VAS",3.5,2.5,3.5,2.7,3.2,3.1,2.1,2.4,2.7,5,4.4,3.4,2.5,2.4,3.4,2.7,2.6,2.6,2.3,2.4,2.4,2.7,3.7,4.5,3.5,3.2,2.8,3.7,2.5,4.8,1.5,3.6,2.6,3.2,3.3,2.9,3.5,3.4,2.7,2.3,3.5,33,22,"woman","high school","student",450,"euro",450,"Apple Phone",34,"mac","mac","mac","95.223.86.12",339,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15",NA,NA,22112,NA,57007,63399,41594,91709,"participate","so",0,1,NA,1,1,1,1,1050,1680,2024-04-03 08:56:41,2024-04-03 09:02:20,0,7,0
"66",14763,"74VAS",5,3.9,5,5,1,1,1,3.6,2.3,3.3,5,4.6,2.1,3.9,5,1,5,2.2,3.2,2.7,1,3.7,3.5,5,5,5,1,1,2.6,5,1.2,2.4,2.1,3,5,1,5,1.6,3.3,3,5,76,42,"woman","college","student",1500,"euro",1500,"Android smartphone",23,"android","win","win","85.76.45.162",244,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,NA,22051,NA,46834,38013,20173,77985,"participate","jk",0,1,NA,1,1,1,1,814,367,2024-04-03 10:18:41,2024-04-03 10:22:45,0,7,0
"67",55023,"74VAS",4.6,2.3,3.5,4.9,3.9,3.8,3.8,3.9,1,4.7,4.5,3.3,4.3,5,5,3.8,4.1,4.5,3.9,2.8,4.6,1.5,4.8,4,4.9,3.8,4.1,1,3.6,2.6,4.9,1.7,1,5,5,1.2,3.4,1.2,4.2,3.7,5,77,24,"woman","college graduate","employed",2700,"euro",2700,"64 core Tower PC ",91,"android","linux","linux","141.51.238.186",339,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",NA,NA,22815,NA,50979,48645,60667,91461,"participate","ind",0,1,NA,1,1,1,1,640,360,2024-04-03 14:50:23,2024-04-03 14:56:02,0,7,0
"68",64808,"66VASnt",1.6,1,1,4.2,1.2,4.2,3.1,2.9,1,5,5,1,3.2,3.3,5,1.5,1.6,2.9,4.1,3.5,4.9,1.1,4.9,4.3,3.2,3.5,3,1,3.5,5,3.5,3.3,1.1,5,4.9,1.1,4.9,4,4.9,2.9,3.9,55,61,"man","college graduate","employed",4500,"euro",4500,"Radio",38,"win","win","win","82.193.239.219",278,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0",NA,NA,27697,48513,37646,65136,35561,62704,"participate","sc",0,1,1,1,1,1,1,1080,1920,2024-04-03 14:52:45,2024-04-03 14:57:23,0,7,0
